new_id,url
My Affection%:%Summer Walker,https://open.spotify.com/track/2aSM4sbNN7cSmpYOG0sf46?si=efb292c10e6d45a4
Aim For The Moon%:%Pop Smoke Featuring Quavo,https://open.spotify.com/track/6O7fPYTsb2mY0PiFt2ymDB
Beer Can't Fix%:%Thomas Rhett Featuring Jon Pardi,https://open.spotify.com/track/7idmHTAQQPUFqdjXkoooXD
Here And Now%:%Kenny Chesney,https://open.spotify.com/track/4yHrw9fTZUxa6qC0xxPJjn
44 Bulldog%:%Pop Smoke,https://open.spotify.com/track/7sjFIZ1g5QLJLGja3k592K
Gooba%:%6ix9ine,https://open.spotify.com/track/1XdbvPWz4lhyRBMz9cBy8b
Dior%:%Pop Smoke,https://open.spotify.com/track/79s5XnCN4TJKTVMSmOx8Ep
High Fashion%:%Roddy Ricch Featuring Mustard,https://open.spotify.com/track/07KXEDMj78x68D884wgVEm
Yea Yea%:%Pop Smoke,https://open.spotify.com/track/0bjgQ24UZGwKikldIyEOgf
Make It Rain%:%Pop Smoke Featuring Rowdy Rebel,https://open.spotify.com/track/4TgHt7vKCimpywaiKfl0uj
Snitchin%:%Pop Smoke Featuring Quavo,https://open.spotify.com/track/2FhEj9lvEIaJihjFprRrGt
Bad Bitch From Tokyo (Intro)%:%Pop Smoke,https://open.spotify.com/track/4OGIeHtYhRTJ8iW21UUyZW
Creature%:%Pop Smoke Featuring Swae Lee,https://open.spotify.com/track/3eV2WT9YhfzkxbufnBF8wK
West Coast Shit%:%Pop Smoke Featuring Tyga,https://open.spotify.com/track/1JDhNQ0oOT7XpclZn3aQ8F
P*$$y Fairy (OTW)%:%Jhene Aiko,https://open.spotify.com/track/48KXAIruJ07kJVCWOGohMV
Wash Us In The Blood%:%Kanye West Featuring Travis Scott,https://open.spotify.com/track/7mEUjhl6aTztdHCrxoTgBG
Diana%:%Pop Smoke Featuring King Combs,https://open.spotify.com/track/4Tc9PHEoeP17PQj3OOKXPu
Tunnel Vision (Outro)%:%Pop Smoke,https://open.spotify.com/track/2SxR5RitJdsG6wINvJLBSD
Trollz%:%6ix9ine,https://open.spotify.com/track/3JwxpSpGaXmGqLwWN6D6eC
After A Few%:%Travis Denning,https://open.spotify.com/track/1z6wl2rwKatfmza6usanWw
How You Like That%:%BLACKPINK,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
Yo Perreo Sola%:%Bad Bunny,https://open.spotify.com/track/0SqqAgdovOE24BzxIClpjw
In Between%:%Scotty McCreery,https://open.spotify.com/track/2IuazAsyvbb3fFZb0Uvsmk
YaYa%:%6ix9ine,https://open.spotify.com/track/6EfBMJQwe2xLgldra6DaYp
Memories%:%Maroon 5,https://open.spotify.com/track/4cktbXiXOapiLBMprHFErI
Nobody But You%:%Blake Shelton Duet With Gwen Stefani,https://open.spotify.com/track/5M8goiFYynmNxhueYW6grR
Hot Girl Bummer%:%blackbear,https://open.spotify.com/track/6jRq8gaZhMUyy5RclRPcAf
Black Parade%:%Beyonce,https://open.spotify.com/track/2qzUpSVI4NnPyWxbXwumTj
Know My Rights%:%6LACK Featuring Lil Baby,https://open.spotify.com/track/7fsNNSLGG8Wi0nFbufCU6L
Daisies%:%Katy Perry,https://open.spotify.com/track/1eRicxnGW0jJ4xvhvw64HE
Grace%:%Lil Baby,https://open.spotify.com/track/01JMnRUs2YOK6DDpdQASGY
Believe It%:%PARTYNEXTDOOR,https://open.spotify.com/track/4HDCLYli2SUdkq9OjmvhSD
In Your Eyes%:%The Weeknd,https://open.spotify.com/track/7szuecWAPwGoV1e5vGu8tl
Stick That In Your Country Song%:%Eric Church,https://open.spotify.com/track/5lH14PEjAXYuMTz0Dd4L1D
My Truck%:%Breland,https://open.spotify.com/track/6jGyDvL1Rf4XfwTb25o1HN
X%:%Jonas Brothers Featuring Karol G,https://open.spotify.com/track/77fvnWALKJR0ws1VUx09CY
Shotta Flow 5%:%NLE Choppa,https://open.spotify.com/track/2rBkvH1UUtJBTLk1KyyL05
I Hope You're Happy Now%:%Carly Pearce,https://open.spotify.com/track/0Al3wN3keprGTSgG8NBwjr
Everything I Wanted%:%Billie Eilish,https://open.spotify.com/track/3ZCTVFBt2Brf31RLEnCkWJ
Snow On Tha Bluff%:%J. Cole,https://open.spotify.com/track/1oOEkBNp4zWnkD7nWjJdog
Bleed%:%A Boogie Wit da Hoodie,https://open.spotify.com/track/5XzombolzpiaOSTdj1W0VS
Tommy Lee%:%Tyla Yaweh,https://open.spotify.com/track/5QZKcQDp0tCcvMdyqEciBV
Level Of Concern%:%twenty one pilots,https://open.spotify.com/track/3jSKTQRRXCDBMarLTiKH1h
One Shot%:%YoungBoy Never Broke Again Featuring Lil Baby,https://open.spotify.com/track/6HM2tjTLqJi0poAkCdnNTB
Need Me%:%J.I The Prince Of N.Y,https://open.spotify.com/track/2dzja72gQodveSpguIQGJl
All In%:%Lil Baby,https://open.spotify.com/track/1ZRjLZcNTm1vUgrexBp3px
July%:%Noah Cyrus,https://open.spotify.com/track/6J2LdBN97cDWn0MLxYh9HB
Heartless%:%Diplo Presents Thomas Wesley Featuring Morgan Wallen,https://open.spotify.com/track/3FU6urUVsgXa6RBuV2PdRk
Ride It.%:%Regard,https://open.spotify.com/track/2tnVG71enUj33Ic2nFN6kZ
Otherside Of America%:%Meek Mill,https://open.spotify.com/track/6V4a97EN7mgIdMUpCs9xaK
Drinking Alone%:%Carrie Underwood,https://open.spotify.com/track/4objxuNfJlJHomkRIPa2Y2
Deep End Freestyle%:%Sleepy Hallow,https://open.spotify.com/track/2AlYncTpVHKwHb55F9lF6O
The Man Who Loves You The Most%:%Zac Brown Band,https://open.spotify.com/track/1zg8flkyo77uKIfSk3P1RI
My Oh My%:%Camila Cabello Featuring DaBaby,https://open.spotify.com/track/3yOlyBJuViE2YSGn3nVE1K
Dance Monkey%:%Tones And I,https://open.spotify.com/track/2XU0oxnq2qxCpomAAuJY8K
Out West%:%JACKBOYS Featuring Young Thug,https://open.spotify.com/track/6gi6y1xwmVszDWkUqab1qw
Sour Candy%:%Lady Gaga,https://open.spotify.com/track/1IWNylpZ477gIVUDpJL66u
Turks%:%NAV,https://open.spotify.com/track/7IMwEtpAiJanqF6vQteZN2
Cooler Than A Bitch%:%Gunna Featuring Roddy Ricch,https://open.spotify.com/track/5LHHKZOwV8XW4LJP2C64mw
That Way%:%Lil Uzi Vert,https://open.spotify.com/track/2ajzBr7vwHTEBeqDzcsNRC
Hard Days%:%Brantley Gilbert,https://open.spotify.com/track/2yl5UfvHKDMFpiMWg34O0c
Catch%:%Brett Young,https://open.spotify.com/track/53cGGBxGPaRjP0HVUESyW5
Trillionaire%:%Future Featuring YoungBoy Never Broke Again,https://open.spotify.com/track/740kQ8xwSGloumdiKR5Cwz
Worldwide Beautiful%:%Kane Brown,https://open.spotify.com/track/431M98gFekRc9HdNfgWc7N
Stupid Love%:%Lady Gaga,https://open.spotify.com/track/7yBbV2k2S2uhaQc24NF2xt
TKN%:%Rosalia,https://open.spotify.com/track/4w47S36wQGBhGg073q3nt7
Godzilla%:%Eminem Featuring Juice WRLD,https://open.spotify.com/track/7FIWs0pqAYbP91WWM0vlTQ
T.D%:%Lil Yachty & Tierra Whack Featuring A$AP Rocky & Tyler,https://open.spotify.com/track/0gO3E51A3fqp0ypJ26QbVP
Alice%:%Lady Gaga,https://open.spotify.com/track/41A89rj3GoMG6ktN37L7PG
Hasta Que Dios Diga%:%Anuel AA,https://open.spotify.com/track/06s3QtMJVXw1AJX3UfvZG1
Lose Somebody%:%Kygo,https://open.spotify.com/track/1sgDyuLooyvEML4oHspNza
Sigues Con El%:%Arcangel x Sech,https://open.spotify.com/track/7sQKy5vlPQllr0k9IjYJv3
Solitaires%:%Future Featuring Travis Scott,https://open.spotify.com/track/4kfeRwpq5KUaqTkgi4TbDF
RITMO (Bad Boys For Life)%:%Black Eyed Peas X J Balvin,https://open.spotify.com/track/6cy3ki60hLwimwIje7tALf?si=bf12d7742b3e4d3d
Sum 2 Prove%:%Lil Baby,https://open.spotify.com/track/2u3EyuCqqV31woqGvO9LBz
Top Floor%:%Gunna Featuring Travis Scott,https://open.spotify.com/track/4YhJ3a6kBPGJWX4Ek77sDd
Wunna%:%Gunna,https://open.spotify.com/track/0y7Ao3CVJsyKFmqdjutiIF
Blindfold%:%Gunna Featuring Lil Baby,https://open.spotify.com/track/02mYw61RoS1vXvkD9Q5dpN
SkyBox%:%Gunna,https://open.spotify.com/track/4jMPZl0GrSFgbogJ0C6sNG
Argentina%:%Gunna,https://open.spotify.com/track/4LkEHc33eXcXFQNwxruw7W
Met Gala%:%Gunna,https://open.spotify.com/track/4loM16743hROPC6uIJG6wM
Daechwita%:%Agust D,https://open.spotify.com/track/1Y7AZ3akqDipAyo6mmOQTy
Nasty Girl / On Camera%:%Gunna,https://open.spotify.com/track/2f8y4CuG57UJEmkG3ujd0D
MOTW%:%Gunna,https://open.spotify.com/track/0JZUiKHoEDpsLvXfeqbZxV
Gimmick%:%Gunna,https://open.spotify.com/track/3IaxObCWKEaGtIT78GsEpP
Go Stupid%:%Polo G Featuring NLE Choppa,https://open.spotify.com/track/4PklAHGXT5ityno3IA8SKd
Be Something%:%Polo G Featuring Lil Baby,https://open.spotify.com/track/65jw6GhwQW3Db55PxlPEpS
Feigning%:%Gunna,https://open.spotify.com/track/7qaoXmlsSrndaQeDRPpOeW
Someone You Loved%:%Lewis Capaldi,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
Ballin'%:%Mustard,https://open.spotify.com/track/3QzAOrNlsabgbMwlZt7TAY
Trapped In The Sun%:%Future,https://open.spotify.com/track/6QeUzTuBoasiii8nevDciq
All Bad%:%Future Featuring Lil Uzi Vert,https://open.spotify.com/track/021lWIHJrURZrmvYQ1xcM8
Hard To Choose One%:%Future,https://open.spotify.com/track/66z5CuZkqkb18VhFTRwbZk
Ridin Strikers%:%Future,https://open.spotify.com/track/6PHbWsTTlmQKF9i9VC1KFv
Hitek Tek%:%Future,https://open.spotify.com/track/5v1STk4ZTTDrhgCs6LD3nd
Too Comfortable%:%Future,https://open.spotify.com/track/0biVzpdI2z0vAxwfU9xuuA
Posted With Demons%:%Future,https://open.spotify.com/track/7enaBBJnekyUCcXRuwGEH6
Touch The Sky%:%Future,https://open.spotify.com/track/29s4u1adFGLWtGehbR5xkq
One Of My%:%Future,https://open.spotify.com/track/12ZpiGAd2uPgJiofgoZMue
Harlem Shake%:%Future Featuring Young Thug,https://open.spotify.com/track/3cFHCXuBZKMJd8Q4Wt8RB3
Pain 1993%:%Drake Featuring Playboi Carti,https://open.spotify.com/track/6Kj17Afjo1OKJYpf5VzCeo
Don't Believe The Hype%:%Polo G,https://open.spotify.com/track/3TciLI5wo7RddPtAFhiU9V
Beautiful Pain (Losin My Mind)%:%Polo G,https://open.spotify.com/track/4SIB2yxKoFOrbkjA4zfQbB
33%:%Polo G,https://open.spotify.com/track/2iW6Hb6kfrz2K7EhPibFiq
I Know%:%Polo G,https://open.spotify.com/track/40j4RoqmLiivqzRObbQ4BF
Me Vs Me%:%Moneybagg Yo,https://open.spotify.com/track/1lUTmmPMAsxZBR2iK9CKDF
Heart On Ice%:%Rod Wave,https://open.spotify.com/track/591ks2A0o7ratTpiRdI7M6
Can I%:%Kehlani Featuring Tory Lanez,https://open.spotify.com/track/0uDdI4fAXCuNhQbmxENdsO
Zoo York%:%Lil Tjay Featuring Fivio Foreign,https://open.spotify.com/track/3APPsC5kC8VfKaIjuZkWnn
Toxic%:%Kehlani,https://open.spotify.com/track/5nexAvWNhwg51EavnDgViy
I'm Ready%:%Sam Smith,https://open.spotify.com/track/1fipvP2zmef6vN2IwXfJhY
More Hearts Than Mine%:%Ingrid Andress,https://open.spotify.com/track/60RFlt48hm0l4Fu0JoccOl
I Love Me%:%Demi Lovato,https://open.spotify.com/track/6PUSCuCpPatj9H78Qephcq
D4L%:%Future,https://open.spotify.com/track/5fHrHoJKfCgBd35zwIBmUK
Change Your Life%:%Kehlani Featuring Jhene Aiko,https://open.spotify.com/track/1YqXXJDSlDHrp66g9as4uo
Desires%:%Drake Featuring Future,https://open.spotify.com/track/7eYAHC0RbBF9eaqWzT34Aq
Jump%:%DaBaby Featuring YoungBoy Never Broke Again,https://open.spotify.com/track/0oT9ElXYSxvnOOagP9efDq
Six Feet Apart%:%Luke Combs,https://open.spotify.com/track/3aMUiKCIXJeurR5ppEMJZD
Viral Moment%:%Lil Durk,https://open.spotify.com/track/3q3ene9MGUbx02i0QP3iIG
Homemade%:%Jake Owen,https://open.spotify.com/track/31JID2STTlLuFqXFWHyM8e
Time Flies%:%Drake,https://open.spotify.com/track/5H4mXWKcicuLKDn4Jy0sK7
Slow Dance In A Parking Lot%:%Jordan Davis,https://open.spotify.com/track/6MBUUSIWCzaXW4q58Ktrv9
You Should Be Sad%:%Halsey,https://open.spotify.com/track/7lidXGPXPYLNThITAOTlkK
Demons%:%Drake Featuring Fivio Foreign,https://open.spotify.com/track/05aZ9sAU1YXndHv0FMi9iW
Not You Too%:%Drake Featuring Chris Brown,https://open.spotify.com/track/6GVZ7A3IWkPNuG5FdcRE7O
Deep Pockets%:%Drake,https://open.spotify.com/track/3IvMYBE7A3c7to1aEcfFJk
When To Say When%:%Drake,https://open.spotify.com/track/5TCBWmEBrin7etRa4Lswr1
Landed%:%Drake,https://open.spotify.com/track/3KixNgUEaDtrKJVzdqjU5q
From Florida With Love%:%Drake,https://open.spotify.com/track/0YkUwXxnTkeJBvt5upeEtP
Losses%:%Drake,https://open.spotify.com/track/6fLVTVaHWaEfVKfEgbkf4D
War%:%Drake,https://open.spotify.com/track/1I55Ea0zVoSKs6MqW7DQ3i
Social Distancing%:%Lil Baby,https://open.spotify.com/track/1RrQK0BIyxZaOooNDVSEaZ
Slide%:%H.E.R. Featuring YG,https://open.spotify.com/track/6MO2bfLHKykUgCChFdw91H
Low Down%:%Lil Baby,https://open.spotify.com/track/5m0yZ33oOy0yYBtdTXuxQe
Humble%:%Lil Baby,https://open.spotify.com/track/6heRfvHrUIIPx9TqRg8SCq
Heatin Up%:%Lil Baby,https://open.spotify.com/track/7KSSdFCBHCfq4KPzz78ghk
Come Thru%:%Summer Walker,https://open.spotify.com/track/3TTMUI5dFcbeNSDTTDY9M8
Find My Way%:%DaBaby,https://open.spotify.com/track/1gVCEnryJhkdQcuC0Kbvor
Roxanne%:%Arizona Zervas,https://open.spotify.com/track/696DnlkuDOXcMAnKlTgXXK
Heartless%:%The Weeknd,https://open.spotify.com/track/6bnF93Rx87YqUBLSgjiMU8
HIGHEST IN THE ROOM%:%Travis Scott,https://open.spotify.com/track/3eekarcy7kvN4yt5ZFzltW
"10,000 Hours%:%Dan + Shay",https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
Sasuke%:%Lil Uzi Vert,https://open.spotify.com/track/0ROE31C8Wu4neZoR9stM9e
Ain't Easy%:%YoungBoy Never Broke Again,https://open.spotify.com/track/485RHcQUM5qotAlfutUhwT
Diamonds%:%YoungBoy Never Broke Again,https://open.spotify.com/track/7jx8tZVzfOAYK6bwP1mwqN
Myron%:%Lil Uzi Vert,https://open.spotify.com/track/56uXDJRCuoS7abX3SkzHKQ
Captain Hook%:%Megan Thee Stallion,https://open.spotify.com/track/1E3VQQWFQAPJkXfYHjqWoI
Bout My Business%:%YoungBoy Never Broke Again Featuring Sherhonda Gaulden,https://open.spotify.com/track/6vXJljkoTUWjPXFRfuBbgZ
Rough Ryder%:%YoungBoy Never Broke Again,https://open.spotify.com/track/73C80fhriFzangrzWVO4Zp
Underdog%:%Alicia Keys,https://open.spotify.com/track/1b1kevBJxKUryxwRi11YEA
NASTY%:%DaBaby Featuring Ashanti,https://open.spotify.com/track/3oHiR89Y8gn6xt3YGAAzFj
PTSD%:%G Herbo Featuring Chance The Rapper,https://open.spotify.com/track/1C8ux1YWLMHCenYJFiIV4Z
Thug Of Spades%:%YoungBoy Never Broke Again Featuring DaBaby,https://open.spotify.com/track/2iz3EDFoPOjPRZs9wt5iNh
Safaera%:%Bad Bunny,https://open.spotify.com/track/2DEZmgHKAvm41k4J3R2E9Y
@ MEH%:%Playboi Carti,https://open.spotify.com/track/15JRvf02KKGHKgC31jrpuh
BOP%:%DaBaby,https://open.spotify.com/track/6Ozh9Ok6h4Oi1wUSLtBseN
PICK UP%:%DaBaby Featuring Quavo,https://open.spotify.com/track/5gNOINI5dXZVom2b36LMOd
No Guidance%:%Chris Brown Featuring Drake,https://open.spotify.com/track/6XHVuErjQ4XNm6nDPVCxVX
LIGHTSKIN SH*T%:%DaBaby Featuring Future,https://open.spotify.com/track/16oi4OiKmkO51l60F5R9kR
BEST ON EARTH%:%Russ,https://open.spotify.com/track/0xKBkLcF71uUQeTA7FSu4A
CAN'T STOP%:%DaBaby,https://open.spotify.com/track/57crda5Lx9OVaYCzb4Wrnd
BLAME IT ON BABY%:%DaBaby,https://open.spotify.com/track/0jWm0VyD8p3MrSInczpows
SAD SHIT%:%DaBaby,https://open.spotify.com/track/6ChpgWt7s2ksM1Y3l0D9sk
Tusa%:%Karol G,https://open.spotify.com/track/0dYatxEsdoeTEQoSmDDsmq
DROP%:%DaBaby Featuring A Boogie Wit da Hoodie,https://open.spotify.com/track/5rFGVn8fCFjnRwCebW0XbS
TALK ABOUT IT%:%DaBaby,https://open.spotify.com/track/3QSLoxRguKgK0knOG7EGyn
CHAMPION%:%DaBaby,https://open.spotify.com/track/19eeh4pgEGHdSTc26U1y89
I Dare You%:%Kelly Clarkson,https://open.spotify.com/track/1KOEo5K3xh5E1rSzVeHy35
Broke In A Minute%:%Tory Lanez,https://open.spotify.com/track/4xqIYGwwZTEem9U8A42SPF
Suicidal%:%YNW Melly,https://open.spotify.com/track/1iSqfoUFnQwV0QW1EfUit8
Stupid Again%:%Tory Lanez,https://open.spotify.com/track/1fPnUpoXCpD2NDI4vPVeLw
Boyfriend%:%Selena Gomez,https://open.spotify.com/track/4QnC1bIaMSfDQvF4XDhV5M
The Other Side%:%SZA X Justin Timberlake,https://open.spotify.com/track/463PQggkmk5tTw8ug0ahOX
What She Wants Tonight%:%Luke Bryan,https://open.spotify.com/track/5M3v6frAiTyqenNAeQVcxC
DND%:%Polo G,https://open.spotify.com/track/58GJNfq2m0Qr5nIUCDbXVQ
Ridin' Roads%:%Dustin Lynch,https://open.spotify.com/track/2VPmBOuy7ZAOFSzKwW2IEt
The Man%:%Taylor Swift,https://open.spotify.com/track/3RauEVgRgj1IuWdJ9fDs70
Oprah's Bank Account%:%Lil Yachty,https://open.spotify.com/track/7wsmIIm0xWmtP7TmACXkJn
P2%:%Lil Uzi Vert,https://open.spotify.com/track/3kW4z2pIj5VY5fLjBrMRL5
Yummy%:%Justin Bieber,https://open.spotify.com/track/1urOBVjSpP8pW3jQGL97Np
B.I.T.C.H.%:%Megan Thee Stallion,https://open.spotify.com/track/06scTb0zbkxYNgpAB3J9fN
Boss Bitch%:%Doja Cat,https://open.spotify.com/track/78qd8dvwea0Gosb6Fe6j3k
Homesick%:%Kane Brown,https://open.spotify.com/track/57oBoCg6fsTEhTaEgenR7O
Fuck The World%:%Rod Wave,https://open.spotify.com/track/6F4tgHJ5dE0pVWRPs3m1hs
Pray 4 Love%:%Rod Wave,https://open.spotify.com/track/1kKfQSKTfbGh1YILzkIh8x
Thief In The Night%:%Rod Wave,https://open.spotify.com/track/5fA1TwOU2u8K5vPwgrUyOf
Tycoon%:%Future,https://open.spotify.com/track/05TpY5Fov3Hgfp8V1KILZ8
I Remember%:%Rod Wave,https://open.spotify.com/track/4l1wcYYpYW28hzTF0YM68r
The Greatest%:%Rod Wave,https://open.spotify.com/track/0EVG3d1RVbJjYh43fQDcR9
Ribbon In The Sky%:%Rod Wave,https://open.spotify.com/track/6jrIg0liFANIULoHFOOeX0
Last Time I Say Sorry%:%Kane Brown,https://open.spotify.com/track/3gAaDDoBipWZzGBMwK194e
After Hours%:%The Weeknd,https://open.spotify.com/track/2p8IUWQDrpjuFltbdgLOag
Thug Life%:%Rod Wave,https://open.spotify.com/track/5NPQoYZRjpUNBlJvWYEHxj
What A Man Gotta Do%:%Jonas Brothers,https://open.spotify.com/track/4wNIkl5XGiAACjFBlDWuSd
No Weakness%:%Rod Wave,https://open.spotify.com/track/3kWN4s2lRxg9H7F7JaZU3D
Woah%:%Lil Baby,https://open.spotify.com/track/598yNsG1JFrGd4n2kMoz7F
Loyal%:%PARTYNEXTDOOR Featuring Drake,https://open.spotify.com/track/3LnJM1B5Mjgx5LfT9plXUU
Know Your Worth%:%Khalid x Disclosure,https://open.spotify.com/track/0TrPqhAMoaKUFLR7iYDokf
Physical%:%Dua Lipa,https://open.spotify.com/track/3AzjcOeAmA57TIOr9zF1ZW
Make No Sense%:%YoungBoy Never Broke Again,https://open.spotify.com/track/6klLvorLoo1sxvZcjJIY8I
La Dificil%:%Bad Bunny,https://open.spotify.com/track/6NfrH0ANGmgBXyxgV2PeXt
Si Veo A Tu Mama%:%Bad Bunny,https://open.spotify.com/track/41wtwzCZkXwpnakmwJ239F
Vete%:%Bad Bunny,https://open.spotify.com/track/5DxXgozhkPLgrbKFY91w0c
Baby Pluto%:%Lil Uzi Vert,https://open.spotify.com/track/7hav1MHURQf5SAoPk0egqh
Into The Unknown%:%Idina Menzel,https://open.spotify.com/track/3Z0oQ8r78OUaHvGPiDBR3W
Alone Again%:%The Weeknd,https://open.spotify.com/track/6b5P51m8xx2XA6U7sdNZ5E
Scared To Live%:%The Weeknd,https://open.spotify.com/track/4BGZF4oLbTL0pWm7C18pbv
Hardest To Love%:%The Weeknd,https://open.spotify.com/track/6kWxIqQDsKFYCJGbU4AjCX
Too Late%:%The Weeknd,https://open.spotify.com/track/2K9Ovn1o2bTGqbsABGC6m3
Snowchild%:%The Weeknd,https://open.spotify.com/track/3WlbeuhfRSqU7ylK2Ui5U7
Escape From LA%:%The Weeknd,https://open.spotify.com/track/1sOW4PuG5X3Ie3EXUhAopJ
Faith%:%The Weeknd,https://open.spotify.com/track/3orEOtd8CPL8GFlpRpKuoE
Lose You To Love Me%:%Selena Gomez,https://open.spotify.com/track/4l0Mvzj72xxOpRrp6h8nHi
homecoming queen?%:%Kelsea Ballerini,https://open.spotify.com/track/1ytCra0qH6gcHnCVQwREvu
Repeat After Me (Interlude)%:%The Weeknd,https://open.spotify.com/track/40U8d12pC5UHqmHwXjHjjl
Until I Bleed Out%:%The Weeknd,https://open.spotify.com/track/2BcnxwxBuar5wjCaLqm5N3
To Die For%:%Sam Smith,https://open.spotify.com/track/1yvt9kDEJ2xH530OYDHM7H
Bean (Kobe)%:%Lil Uzi Vert Featuring Chief Keef,https://open.spotify.com/track/0IpnZchq8ek2A6pGEP2Qb1
Lo Mein%:%Lil Uzi Vert,https://open.spotify.com/track/6CUP2khYzdphXebxVTfPE3
Yessirskiii%:%Lil Uzi Vert,https://open.spotify.com/track/59JWp4PjZ9TRM8cmtaDYB1
The Other Girl%:%Kelsea Ballerini x Halsey,https://open.spotify.com/track/3CS5zwqrjggxlRD0QGJAva?si=49d613997d994e42
Good As Hell%:%Lizzo,https://open.spotify.com/track/6KgBpzTuTRPebChN0VTyzV
Lotus%:%Lil Uzi Vert,https://open.spotify.com/track/4SnlSaLJJ7reJMCHM5YUuX
Silly Watch%:%Lil Uzi Vert,https://open.spotify.com/track/5egD7A5x9AHdVO2fMo3Wbo
Wassup%:%Lil Uzi Vert Featuring Future,https://open.spotify.com/track/19Ec2gbNtQTE44IizcPjtD
Strawberry Peels%:%Lil Uzi Vert Featuring Young Thug,https://open.spotify.com/track/4lAQfuREAHG8IC0PiiigBt
Moon Relate%:%Lil Uzi Vert,https://open.spotify.com/track/4sWGHlZGM1XA7TyWdtBAbA
I Can Show You%:%Lil Uzi Vert,https://open.spotify.com/track/0AhJag7VI8uFf3mJFsTwvf
We Back%:%Jason Aldean,https://open.spotify.com/track/6UL2RC5J2vMau9KOMKQfJg
Trap This Way (This Way)%:%Lil Uzi Vert,https://open.spotify.com/track/33rg2ldcfiyLz3Mn6O9UL3
I Wish Grandpas Never Died%:%Riley Green,https://open.spotify.com/track/7Dxes6VnfbZYV0S2QTnVuT
Leaders%:%Lil Uzi Vert Featuring NAV,https://open.spotify.com/track/4D7NrSeqkTarBrJ80b2sBc
No Auto%:%Lil Uzi Vert Featuring Lil Durk,https://open.spotify.com/track/5erLs80hB2TbFWgSAbVQpe
Homecoming%:%Lil Uzi Vert,https://open.spotify.com/track/6vxU64pcIuQ38O015Zy4qj
Come This Way%:%Lil Uzi Vert,https://open.spotify.com/track/2BjNjFJAQTxqUPGpOnrese
Got The Guap%:%Lil Uzi Vert Featuring Young Thug,https://open.spotify.com/track/1HF6P40Z7nfExGaB1Gk99v
Money Spread%:%Lil Uzi Vert Featuring Young Nudy,https://open.spotify.com/track/5tBdxqz8gauIO8Hh8qwo0H
Cardigan%:%Don Toliver,https://open.spotify.com/track/0Li1OuXXfi7950ilZUFGkF
Futsal Shuffle 2020%:%Lil Uzi Vert,https://open.spotify.com/track/3nM8v3c1yYe9NrRoQ7qXfQ
Prices%:%Lil Uzi Vert,https://open.spotify.com/track/4YcWzLSnGqLjSCycuSMHnn
POP%:%Lil Uzi Vert,https://open.spotify.com/track/1jDbQz6tr52WgScCTXMnaN
Bigger Than Life%:%Lil Uzi Vert,https://open.spotify.com/track/2oHDJHNondITqbl8xZ9vPn
Celebration Station%:%Lil Uzi Vert,https://open.spotify.com/track/7fVmRPKVLQ1kplUTEnjWkS
You Better Move%:%Lil Uzi Vert,https://open.spotify.com/track/5lSuizJk07xOM3xqIRaT3k
I'm Sorry%:%Lil Uzi Vert,https://open.spotify.com/track/1xcOYJxDa5pObgxY1r0I9c
Venetia%:%Lil Uzi Vert,https://open.spotify.com/track/3BYIzNZ3t9lRQCACXSMLrT
Chrome Heart Tags%:%Lil Uzi Vert,https://open.spotify.com/track/46mT9NR7N9Zf5MolcrBgE3
Bust Me%:%Lil Uzi Vert,https://open.spotify.com/track/4wBcaYqLPm7EtDVoJQORU4
Happiness Over Everything (H.O.E.)%:%Jhene Aiko Featuring Future,https://open.spotify.com/track/2yUy5eFAFWAichjrySJWA2
Commercial%:%Lil Baby Featuring Lil Uzi Vert,https://open.spotify.com/track/3tDqEKKUs6gf8zMvSuLyLA
Juicy%:%Doja Cat,https://open.spotify.com/track/7f5trao56t7sB7f14QDTmp
Secure The Bag%:%Lil Uzi Vert,https://open.spotify.com/track/7gHZGXSJzM29WA384suYY2
Urgency%:%Lil Uzi Vert Featuring Syd,https://open.spotify.com/track/5KlPy74NOEAt8jC3FYURnQ
Ignorantes%:%Bad Bunny,https://open.spotify.com/track/38RIEav39FGi86jppxO0du
Triggered%:%Jhene Aiko,https://open.spotify.com/track/3zPgAKn5tbmCuCKrR3r7qE
La Santa%:%Bad Bunny X Daddy Yankee,https://open.spotify.com/track/69vlMrzHwATKzupwNcUPyK
None Of Your Concern%:%Jhene Aiko Featuring Big Sean,https://open.spotify.com/track/75MSZRbAbQuzfUV3Pefvut
SUGAR%:%BrockHampton,https://open.spotify.com/track/6U0FIYXCQ3TGrk4tFpLrEA
Live Off My Closet%:%Lil Baby Featuring Future,https://open.spotify.com/track/6AyWdCtEn1DdxjnxPeojR2
Senorita%:%Shawn Mendes,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
Bad Guy%:%Billie Eilish,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m?si=c81faa2ccc7e4c08
Kinfolks%:%Sam Hunt,https://open.spotify.com/track/52lGuLAkIVbm4LZkSf9nj0
One Man Band%:%Old Dominion,https://open.spotify.com/track/7cA3PnUQDlUyBBwpRozQeo
Get Ugly%:%Lil Baby,https://open.spotify.com/track/20Yz5dzjdTCVjXte9KrJbi
